TransactionID,Items
T001531,"Beef,Chocolate,Detergent,Trash_Bags,Cheese,Shampoo,Chips,Muffins"
T001532,"Dish_Soap,Frozen_Vegetables,Beef,Frozen_Pizza"
T001533,"Chips,Salsa,Apples,Toothpaste,Frozen_Pizza,Ice_Cream,Frozen_Dinners"
T001534,"Whipped_Cream,Ice_Cream,Bagels,Paper_Towels,Tea,Chicken"
T001535,"Beef,Frozen_Pizza,Shampoo,Cookies,Tomatoes"
T001536,"Fish,Cheese,Lettuce,Cream"
T001537,"Oranges,Crackers,Frozen_Dinners"
T001538,"Chocolate,Beef"
T001539,"Detergent,Frozen_Dinners,Soap,Soda,Chocolate,Juice,Oranges"
T001540,"Lettuce,Bagels,Fish,Pork,Tea,Tomatoes,Croissants"
T001541,"Toothpaste,Ice_Cream,Frozen_Vegetables"
T001542,"Tomatoes,Soap,Cream"
T001543,"Donuts,Chips,Bananas,Butter"
T001544,"Jelly,Bread,Milk,Fish,Tea,Donuts,Detergent,Chips"
T001545,"Cookies,Milk,Toothpaste,Cream,Beef"
T001546,"Chicken,Rice,Soda,Lettuce,Dish_Soap,Bagels,Chocolate"
T001547,"Shampoo,Frozen_Pizza,Bread,Dish_Soap,Water,Bagels"
T001548,"Pork,Crackers,Juice,Apples,Milk,Oranges,Butter"
T001549,"Cereal,Bananas,Detergent,Croissants,Milk,Ice_Cream,Chips"
T001550,"Beer,Salsa,Tea,Trash_Bags"
T001551,"Chicken,Rice,Cheese,Chocolate,Frozen_Vegetables,Frozen_Pizza,Turkey"
T001552,"Chicken,Nuts"
T001553,"Beef,Dish_Soap"
T001554,"Chocolate,Nuts,Cream,Bread,Ice_Cream"
T001555,"Chicken,Rice,Toothpaste,Frozen_Pizza,Cream,Soap,Pork,Tea,Cookies,Croissants"
T001556,"Muffins,Pork,Ice_Cream,Butter,Donuts"
T001557,"Butter,Croissants,Bagels,Cookies"
T001558,"Coffee,Paper_Towels,Trash_Bags,Apples,Chocolate"
T001559,"Muffins,Lettuce,Nuts,Toothpaste"
T001560,"Paper_Towels,Oranges,Fish,Pork,Coffee"
T001561,"Bread,Peanut_Butter,Crackers,Shampoo"
T001562,"Pork,Tea,Dish_Soap"
T001563,"Frozen_Pizza,Apples,Tea,Paper_Towels,Deodorant,Ice_Cream,Coffee,Croissants"
T001564,"Shampoo,Soda,Deodorant"
T001565,"Cheese,Pasta,Nuts,Shampoo"
T001566,"Sugar,Coffee,Toothpaste,Shampoo"
T001567,"Pasta,Cheese,Cookies,Turkey,Butter"
T001568,"Apples,Butter,Ice_Cream,Detergent,Soap"
T001569,"Tomatoes,Soda,Shampoo"
T001570,"Cheese,Donuts,Paper_Towels,Shampoo,Bagels"
T001571,"Oranges,Detergent,Lettuce,Juice"
T001572,"Donuts,Butter,Bagels"
T001573,"Yogurt,Fish,Deodorant"
T001574,"Paper_Towels,Milk,Lettuce"
T001575,"Lettuce,Deodorant,Frozen_Pizza,Tea,Beef,Nuts"
T001576,"Dish_Soap,Coffee"
T001577,"Coffee,Cream,Butter,Water,Turkey,Frozen_Pizza,Tea"
T001578,"Apples,Butter,Beef,Tomatoes,Lettuce,Soda,Oranges"
T001579,"Paper_Towels,Bagels,Detergent,Shampoo,Nuts,Milk,Yogurt,Lettuce"
T001580,"Frozen_Dinners,Pork,Frozen_Vegetables,Tea"
T001581,"Frozen_Pizza,Tea,Yogurt,Nuts"
T001582,"Frozen_Dinners,Apples,Pork,Frozen_Pizza"
T001583,"Beef,Lettuce,Tomatoes,Water,Cheese,Deodorant,Detergent,Yogurt,Crackers"
T001584,"Muffins,Beef,Bagels"
T001585,"Whipped_Cream,Ice_Cream,Pork,Bread,Shampoo,Deodorant,Muffins,Chocolate,Croissants"
T001586,"Bagels,Apples,Toothpaste,Fish"
T001587,"Dip,Soda,Oranges,Detergent,Donuts,Trash_Bags"
T001588,"Croissants,Shampoo,Chicken,Trash_Bags,Frozen_Dinners,Cheese,Coffee"
T001589,"Tea,Detergent,Milk"
T001590,"Milk,Bread,Oranges,Beef"
T001591,"Salsa,Beer,Bread,Juice,Bagels"
T001592,"Crackers,Milk,Cookies"
T001593,"Donuts,Frozen_Dinners"
T001594,"Chips,Crackers,Croissants,Cheese,Butter"
T001595,"Pasta,Tomato_Sauce,Shampoo,Tomatoes,Milk,Bananas,Trash_Bags"
T001596,"Chocolate_Syrup,Ice_Cream,Paper_Towels,Fish,Croissants,Yogurt,Shampoo,Frozen_Vegetables,Trash_Bags,Milk"
T001597,"Muffins,Chips,Cookies,Water,Frozen_Dinners"
T001598,"Tea,Juice,Frozen_Dinners,Lettuce,Bananas"
T001599,"Cheese,Pasta,Frozen_Dinners,Bagels,Yogurt"
T001600,"Pork,Juice"
T001601,"Tomatoes,Hamburger_Buns,Lettuce,Bagels,Detergent"
T001602,"Milk,Bread,Chocolate,Toothpaste,Apples,Donuts,Soda,Deodorant,Shampoo,Trash_Bags"
T001603,"Toothpaste,Turkey,Detergent,Trash_Bags,Croissants"
T001604,"Vegetables,Rice,Cheese,Fish,Yogurt,Toothpaste,Ice_Cream,Muffins"
T001605,"Pork,Frozen_Vegetables"
T001606,"Pork,Paper_Towels,Deodorant,Tomatoes"
T001607,"Butter,Frozen_Dinners,Soap,Apples"
T001608,"Soap,Frozen_Dinners,Coffee,Lettuce,Paper_Towels,Cheese"
T001609,"Cookies,Crackers,Trash_Bags,Apples"
T001610,"Yogurt,Croissants,Tea,Milk,Chocolate"
T001611,"Rice,Chicken,Trash_Bags,Dish_Soap,Deodorant,Frozen_Vegetables,Nuts"
T001612,"Butter,Bananas,Chicken,Chips,Muffins"
T001613,"Pork,Ice_Cream,Crackers,Frozen_Vegetables,Beef"
T001614,"Bread,Peanut_Butter,Soda,Yogurt,Crackers"
T001615,"Chocolate_Syrup,Ice_Cream,Shampoo,Chips,Milk,Cheese,Cream,Frozen_Dinners,Deodorant,Frozen_Pizza"
T001616,"Bagels,Frozen_Pizza,Oranges,Frozen_Dinners,Juice,Chocolate,Chips"
T001617,"Butter,Paper_Towels,Tea"
T001618,"Milk,Bread,Frozen_Dinners,Soap,Cookies"
T001619,"Deodorant,Bagels,Toothpaste,Coffee,Fish,Water"
T001620,"Oranges,Frozen_Vegetables,Crackers"
T001621,"Peanut_Butter,Jelly,Toothpaste,Nuts"
T001622,"Coffee,Sugar,Cream,Tomatoes,Shampoo"
T001623,"Hamburger_Buns,Beef,Tomatoes,Chicken,Apples,Soap"
T001624,"Pork,Soda,Nuts,Butter,Oranges"
T001625,"Bread,Peanut_Butter,Shampoo,Ice_Cream,Fish,Chips"
T001626,"Juice,Ice_Cream,Lettuce,Tea"
T001627,"Bananas,Juice,Muffins,Water,Paper_Towels,Fish"
T001628,"Bagels,Nuts,Chicken,Bananas,Cheese"
T001629,"Frozen_Vegetables,Cheese"
T001630,"Apples,Toothpaste,Tea,Turkey,Pork"
T001631,"Pasta,Cheese,Cream,Beef"
T001632,"Soda,Beef,Coffee,Chicken"
T001633,"Chicken,Toothpaste,Frozen_Pizza"
T001634,"Chicken,Lettuce,Fish,Chips"
T001635,"Pasta,Cheese,Detergent,Tomatoes,Pork,Shampoo,Croissants"
T001636,"Chicken,Detergent,Soda,Cream,Fish,Frozen_Pizza"
T001637,"Cheese,Pasta,Toothpaste,Dish_Soap,Soap,Frozen_Dinners"
T001638,"Beer,Chips,Coffee,Frozen_Pizza"
T001639,"Rice,Vegetables,Dish_Soap,Turkey,Trash_Bags,Bread"
T001640,"Crackers,Bread"
T001641,"Bread,Cookies,Donuts,Chicken"
T001642,"Rice,Vegetables,Trash_Bags,Paper_Towels"
T001643,"Bananas,Frozen_Dinners,Croissants,Muffins,Soap"
T001644,"Pasta,Cheese,Tea,Bagels"
T001645,"Beef,Tomatoes,Lettuce,Turkey,Pork"
T001646,"Tea,Fish,Detergent,Coffee,Shampoo,Tomatoes"
T001647,"Oranges,Donuts,Frozen_Dinners,Soap,Butter,Turkey,Toothpaste"
T001648,"Tomato_Sauce,Pasta,Frozen_Dinners,Tomatoes,Cookies,Croissants,Lettuce,Cream,Juice"
T001649,"Cheese,Pasta,Pork,Soda,Donuts,Detergent"
T001650,"Croissants,Beef"
T001651,"Shampoo,Ice_Cream,Bread,Lettuce,Donuts,Pork"
T001652,"Bagels,Deodorant,Nuts,Cheese"
T001653,"Detergent,Frozen_Dinners,Soda"
T001654,"Trash_Bags,Nuts,Shampoo"
T001655,"Crackers,Ice_Cream"
T001656,"Salsa,Beer,Apples,Paper_Towels,Milk,Tomatoes,Frozen_Pizza"
T001657,"Croissants,Frozen_Dinners,Nuts,Cheese,Beef,Tea,Chips"
T001658,"Tea,Toothpaste,Muffins,Chocolate,Soda,Frozen_Dinners,Cookies"
T001659,"Chips,Beer,Muffins,Deodorant,Frozen_Pizza,Coffee,Frozen_Vegetables,Butter"
T001660,"Frozen_Pizza,Coffee,Tomatoes,Yogurt,Trash_Bags,Shampoo,Chocolate"
T001661,"Dish_Soap,Lettuce,Chocolate"
T001662,"Apples,Fish"
T001663,"Donuts,Frozen_Pizza,Chips"
T001664,"Dip,Soda,Muffins,Ice_Cream,Chocolate,Croissants,Tea,Soap"
T001665,"Detergent,Chips,Butter"
T001666,"Tomatoes,Fish,Butter,Dish_Soap"
T001667,"Soda,Trash_Bags,Lettuce"
T001668,"Trash_Bags,Juice,Cookies,Cheese,Nuts,Chips,Paper_Towels,Bread"
T001669,"Oranges,Muffins,Soap,Nuts,Milk,Soda,Chocolate,Beef"
T001670,"Donuts,Toothpaste"
T001671,"Lettuce,Hamburger_Buns,Tomatoes,Soda,Toothpaste,Turkey,Detergent"
T001672,"Cheese,Bananas"
T001673,"Sugar,Coffee,Frozen_Vegetables,Soda,Ice_Cream,Beef"
T001674,"Chocolate_Syrup,Ice_Cream,Detergent,Crackers,Soda,Bagels,Oranges"
T001675,"Lettuce,Soda,Bagels,Frozen_Pizza,Muffins"
T001676,"Trash_Bags,Turkey,Chips,Tomatoes,Soap,Bananas,Toothpaste"
T001677,"Frozen_Pizza,Chips,Ice_Cream,Yogurt,Toothpaste,Water"
T001678,"Butter,Muffins,Toothpaste,Soda,Tea,Dish_Soap"
T001679,"Bread,Peanut_Butter,Frozen_Vegetables,Tea"
T001680,"Croissants,Chicken,Cookies,Turkey,Toothpaste,Soda,Cheese"
T001681,"Tea,Bread,Fish"
T001682,"Paper_Towels,Ice_Cream"
T001683,"Cookies,Crackers,Tomatoes,Soap,Chips,Oranges"
T001684,"Tea,Toothpaste"
T001685,"Chocolate,Crackers,Cookies,Shampoo,Butter"
T001686,"Frozen_Vegetables,Croissants"
T001687,"Tea,Butter,Lettuce,Turkey,Donuts"
T001688,"Detergent,Soda,Paper_Towels,Beef"
T001689,"Pasta,Cheese,Donuts,Dish_Soap,Frozen_Pizza,Lettuce,Bagels,Chocolate"
T001690,"Ice_Cream,Deodorant,Coffee"
T001691,"Dip,Soda,Bread,Paper_Towels,Soap"
T001692,"Bagels,Butter"
T001693,"Rice,Vegetables,Trash_Bags,Yogurt,Coffee,Soda"
T001694,"Chocolate_Syrup,Whipped_Cream,Nuts,Yogurt,Detergent"
T001695,"Bagels,Pork"
T001696,"Whipped_Cream,Ice_Cream,Butter,Soap,Oranges,Beef,Frozen_Dinners,Nuts,Crackers,Tomatoes"
T001697,"Ice_Cream,Chocolate_Syrup,Turkey,Shampoo,Fish,Bagels,Yogurt"
T001698,"Cookies,Butter,Bread,Croissants,Shampoo,Tomatoes,Cheese"
T001699,"Dish_Soap,Tomatoes,Soda,Lettuce,Coffee,Chocolate,Trash_Bags"
T001700,"Ice_Cream,Chocolate_Syrup,Tomatoes,Dish_Soap,Bagels"
T001701,"Shampoo,Muffins"
T001702,"Beef,Dish_Soap,Ice_Cream,Croissants,Donuts"
T001703,"Milk,Frozen_Vegetables,Tea,Chips"
T001704,"Muffins,Soda,Bananas,Chocolate,Bread,Frozen_Pizza"
T001705,"Tomatoes,Cheese,Chips,Soap"
T001706,"Chips,Beef,Paper_Towels,Ice_Cream"
T001707,"Pork,Lettuce"
T001708,"Muffins,Butter,Chocolate,Cookies,Soap,Croissants,Detergent"
T001709,"Oranges,Water"
T001710,"Milk,Bananas,Turkey,Fish,Bread"
T001711,"Cookies,Deodorant,Oranges,Crackers,Ice_Cream"
T001712,"Crackers,Toothpaste,Cream,Water,Chicken"
T001713,"Frozen_Vegetables,Nuts,Tomatoes"
T001714,"Ice_Cream,Soap"
T001715,"Turkey,Soap,Cream,Pork,Chicken,Beef,Frozen_Pizza,Shampoo"
T001716,"Nuts,Coffee,Apples,Bananas,Dish_Soap,Chicken,Bagels,Chips"
T001717,"Donuts,Yogurt,Butter,Chicken,Coffee"
T001718,"Bread,Chips,Chicken,Cream"
T001719,"Tomatoes,Beef,Toothpaste,Shampoo"
T001720,"Detergent,Juice,Bagels"
T001721,"Coffee,Bagels"
T001722,"Salsa,Chips,Cookies,Soda,Toothpaste,Coffee"
T001723,"Turkey,Oranges,Cookies,Nuts,Detergent"
T001724,"Crackers,Cheese,Beef"
T001725,"Beef,Cheese,Turkey,Apples,Paper_Towels"
T001726,"Water,Toothpaste,Crackers,Croissants"
T001727,"Cheese,Tomato_Sauce,Crackers,Tomatoes,Bananas,Soda,Frozen_Pizza"
T001728,"Chips,Tomatoes,Butter,Crackers"
T001729,"Juice,Chocolate,Oranges"
T001730,"Apples,Milk,Chocolate,Water,Soap,Ice_Cream"
T001731,"Toothpaste,Dish_Soap,Tea,Ice_Cream,Pork,Cookies,Frozen_Dinners,Beef"
T001732,"Fish,Trash_Bags,Toothpaste"
T001733,"Chicken,Oranges"
T001734,"Detergent,Water,Coffee,Butter,Turkey,Tea,Cookies"
T001735,"Bananas,Beef,Soap"
T001736,"Sugar,Coffee,Chicken,Ice_Cream,Donuts,Frozen_Pizza,Fish"
T001737,"Dish_Soap,Bananas,Fish"
T001738,"Soda,Chips,Juice,Deodorant,Apples,Dish_Soap,Paper_Towels"
T001739,"Crackers,Soda,Detergent,Paper_Towels,Yogurt"
T001740,"Butter,Dish_Soap"
T001741,"Ice_Cream,Oranges,Muffins"
T001742,"Butter,Crackers,Detergent,Chips,Dish_Soap"
T001743,"Frozen_Dinners,Soap"
T001744,"Vegetables,Rice,Donuts,Nuts,Frozen_Vegetables,Coffee"
T001745,"Cheese,Pasta,Beef,Croissants,Water,Bagels,Frozen_Dinners,Yogurt,Toothpaste,Fish"
T001746,"Bagels,Frozen_Vegetables,Bread,Dish_Soap,Frozen_Pizza,Tomatoes"
T001747,"Cookies,Chicken,Pork,Donuts,Tomatoes"
T001748,"Bananas,Tomatoes,Deodorant,Cream,Croissants,Lettuce"
T001749,"Frozen_Dinners,Fish,Detergent,Soda,Beef"
T001750,"Chicken,Rice,Detergent,Toothpaste,Bananas,Dish_Soap,Tea"
T001751,"Milk,Butter,Nuts,Detergent"
T001752,"Muffins,Water,Coffee,Lettuce"
T001753,"Cream,Dish_Soap,Chocolate,Fish,Bread"
T001754,"Milk,Cereal,Toothpaste"
T001755,"Chips,Donuts,Deodorant,Soap,Crackers,Trash_Bags"
T001756,"Toothpaste,Cheese,Soap"
T001757,"Yogurt,Frozen_Dinners,Cheese,Cookies"
T001758,"Bananas,Milk,Cream,Ice_Cream"
T001759,"Croissants,Shampoo,Cookies,Yogurt"
T001760,"Deodorant,Butter,Soda"
T001761,"Frozen_Pizza,Tomatoes,Soap"
T001762,"Juice,Butter,Shampoo,Oranges"
T001763,"Frozen_Dinners,Chocolate,Chips,Cream,Butter,Donuts,Soap,Coffee"
T001764,"Muffins,Butter,Deodorant,Fish,Donuts"
T001765,"Dish_Soap,Ice_Cream,Donuts"
T001766,"Cookies,Butter,Yogurt,Donuts,Toothpaste,Beef"
T001767,"Milk,Cereal,Oranges,Cookies"
T001768,"Cheese,Butter,Water,Croissants,Muffins,Chips"
T001769,"Beef,Frozen_Vegetables"
T001770,"Trash_Bags,Juice,Oranges,Turkey,Chicken"
T001771,"Pork,Croissants,Crackers,Nuts,Frozen_Dinners"
T001772,"Croissants,Chicken,Crackers,Shampoo,Coffee,Deodorant"
T001773,"Coffee,Sugar,Paper_Towels,Nuts,Beef,Frozen_Dinners,Bananas"
T001774,"Turkey,Tomatoes,Crackers,Fish,Butter,Dish_Soap,Croissants"
T001775,"Shampoo,Frozen_Vegetables,Pork,Deodorant,Tea"
T001776,"Apples,Dish_Soap,Frozen_Dinners"
T001777,"Pork,Milk,Tomatoes,Chocolate"
T001778,"Nuts,Toothpaste,Tomatoes"
T001779,"Muffins,Chicken,Pork,Water,Nuts"
T001780,"Tomatoes,Cookies,Pork"
T001781,"Frozen_Pizza,Toothpaste,Apples,Beef,Ice_Cream,Coffee"
T001782,"Tomatoes,Beef,Frozen_Pizza,Bread,Soap"
T001783,"Yogurt,Pork,Soda,Frozen_Pizza,Bananas,Ice_Cream,Cream,Frozen_Vegetables"
T001784,"Frozen_Pizza,Ice_Cream,Milk,Chicken,Chocolate,Oranges,Croissants"
T001785,"Cookies,Bread,Bagels,Dish_Soap,Crackers,Yogurt"
T001786,"Soda,Cheese,Turkey"
T001787,"Paper_Towels,Dish_Soap,Tomatoes"
T001788,"Chips,Salsa,Tea,Ice_Cream"
T001789,"Chips,Detergent,Butter,Tomatoes"
T001790,"Frozen_Vegetables,Cheese"
T001791,"Frozen_Dinners,Coffee,Beef,Pork"
T001792,"Soap,Toothpaste,Soda,Turkey,Chicken"
T001793,"Bananas,Dish_Soap,Tomatoes,Cheese,Chocolate,Shampoo,Cream"
T001794,"Cheese,Bananas,Frozen_Pizza,Bread,Frozen_Vegetables"
T001795,"Chicken,Juice,Bread,Turkey,Coffee"
T001796,"Tomato_Sauce,Cheese,Crackers,Croissants,Dish_Soap,Water,Deodorant"
T001797,"Chicken,Chips,Paper_Towels"
T001798,"Milk,Bread,Trash_Bags,Cookies"
T001799,"Sugar,Coffee,Milk,Detergent,Apples,Deodorant,Bananas,Tomatoes"
T001800,"Rice,Chicken,Fish,Tomatoes,Toothpaste,Cheese,Oranges"
T001801,"Cheese,Tea,Bananas,Soap,Cookies,Soda"
T001802,"Milk,Donuts"
T001803,"Whipped_Cream,Ice_Cream,Muffins,Coffee,Soda,Donuts,Frozen_Dinners,Toothpaste"
T001804,"Cheese,Pasta,Croissants,Oranges,Frozen_Dinners,Shampoo,Dish_Soap,Yogurt"
T001805,"Soda,Muffins"
T001806,"Peanut_Butter,Bread,Beef"
T001807,"Tomatoes,Hamburger_Buns,Beef,Cream,Frozen_Dinners,Trash_Bags,Deodorant,Water,Cheese"
T001808,"Ice_Cream,Bananas"
T001809,"Cheese,Nuts,Juice,Shampoo,Deodorant,Fish"
T001810,"Deodorant,Apples,Cheese,Bread"
T001811,"Muffins,Lettuce,Beef,Crackers,Yogurt,Deodorant,Apples"
T001812,"Chips,Yogurt"
T001813,"Shampoo,Butter,Cookies,Soda"
T001814,"Lettuce,Crackers,Coffee,Trash_Bags,Chicken,Detergent,Cheese"
T001815,"Chips,Soda,Frozen_Dinners,Turkey,Bread,Yogurt,Cookies,Muffins"
T001816,"Lettuce,Bagels,Ice_Cream,Coffee,Nuts,Frozen_Pizza"
T001817,"Trash_Bags,Detergent"
T001818,"Bread,Peanut_Butter,Deodorant,Turkey,Dish_Soap"
T001819,"Chips,Beer,Milk,Bananas,Frozen_Vegetables,Turkey,Lettuce,Soap,Muffins"
T001820,"Cookies,Frozen_Pizza,Soap"
T001821,"Beef,Chicken,Coffee"
T001822,"Tomatoes,Paper_Towels,Toothpaste,Juice"
T001823,"Paper_Towels,Tea,Water,Dish_Soap,Chips,Coffee"
T001824,"Cereal,Milk,Bagels,Water,Cream,Croissants,Turkey,Chicken,Donuts"
T001825,"Frozen_Vegetables,Detergent,Bananas,Soda"
T001826,"Frozen_Pizza,Dish_Soap,Shampoo,Cream"
T001827,"Butter,Milk,Ice_Cream,Frozen_Pizza,Oranges,Croissants"
T001828,"Frozen_Dinners,Soda,Juice,Ice_Cream"
T001829,"Yogurt,Water,Croissants,Oranges,Toothpaste,Tea,Juice"
T001830,"Chips,Dip,Croissants,Apples,Shampoo,Crackers,Paper_Towels"
T001831,"Dish_Soap,Toothpaste,Lettuce,Deodorant"
T001832,"Tomatoes,Frozen_Dinners,Cream,Shampoo,Ice_Cream,Cheese,Crackers,Juice"
T001833,"Paper_Towels,Frozen_Pizza,Tea,Juice,Apples,Deodorant,Cheese"
T001834,"Shampoo,Donuts,Muffins,Detergent,Frozen_Vegetables,Chocolate"
T001835,"Frozen_Dinners,Trash_Bags"
T001836,"Salsa,Chips,Muffins,Fish,Trash_Bags,Chocolate,Frozen_Dinners,Lettuce,Apples"
T001837,"Lettuce,Tomatoes,Crackers,Chicken,Bagels,Beef,Nuts,Chips,Soap"
T001838,"Cheese,Soda,Paper_Towels,Cream,Butter,Beef,Chicken"
T001839,"Lettuce,Water,Donuts,Detergent,Croissants,Apples,Bagels,Turkey"
T001840,"Paper_Towels,Ice_Cream,Frozen_Pizza,Dish_Soap,Oranges,Yogurt,Shampoo"
T001841,"Water,Tea,Yogurt,Chips,Shampoo,Turkey"
T001842,"Turkey,Butter,Shampoo,Beef,Fish,Croissants"
T001843,"Water,Croissants,Tomatoes"
T001844,"Butter,Apples,Tomatoes"
T001845,"Milk,Tea,Toothpaste,Shampoo"
T001846,"Dish_Soap,Crackers,Bananas,Ice_Cream"
T001847,"Vegetables,Chicken,Fish,Crackers,Ice_Cream,Bagels"
T001848,"Tomatoes,Bagels,Ice_Cream,Soap"
T001849,"Frozen_Pizza,Frozen_Vegetables,Bananas"
T001850,"Chicken,Vegetables,Cream,Nuts,Deodorant,Oranges,Frozen_Dinners"
T001851,"Salsa,Chips,Ice_Cream,Donuts,Muffins,Shampoo,Soda,Detergent"
T001852,"Bagels,Milk,Nuts"
T001853,"Water,Cookies,Crackers,Cheese"
T001854,"Soap,Beef,Nuts"
T001855,"Dish_Soap,Bagels,Turkey,Yogurt,Pork,Bananas,Cheese"
T001856,"Pork,Muffins,Detergent,Bread,Frozen_Vegetables,Chicken,Frozen_Pizza"
T001857,"Water,Muffins,Soda,Turkey,Frozen_Pizza,Soap"
T001858,"Bread,Ice_Cream,Frozen_Dinners"
T001859,"Shampoo,Water,Dish_Soap"
T001860,"Paper_Towels,Dish_Soap"
T001861,"Soda,Dip,Nuts,Toothpaste,Frozen_Pizza,Detergent,Bread,Donuts,Oranges"
T001862,"Beef,Hamburger_Buns,Lettuce,Bagels,Yogurt,Juice,Nuts,Cookies,Cream"
T001863,"Apples,Tomatoes"
T001864,"Pork,Shampoo,Oranges,Cream,Soda,Bananas,Dish_Soap"
T001865,"Coffee,Soap,Water,Beef,Juice,Yogurt,Frozen_Vegetables"
T001866,"Donuts,Tomatoes"
T001867,"Shampoo,Cookies,Croissants,Cheese"
T001868,"Muffins,Tomatoes,Chocolate,Dish_Soap"
T001869,"Detergent,Muffins,Fish"
T001870,"Crackers,Croissants,Juice,Water,Deodorant,Trash_Bags,Chicken"
T001871,"Butter,Oranges,Donuts,Pork,Dish_Soap,Ice_Cream,Chips"
T001872,"Bananas,Cheese,Frozen_Dinners"
T001873,"Vegetables,Chicken,Nuts,Lettuce,Trash_Bags,Soda,Apples,Chocolate,Fish"
T001874,"Jelly,Bread,Frozen_Vegetables,Lettuce"
T001875,"Tomato_Sauce,Cheese,Dish_Soap,Frozen_Pizza,Fish,Chips,Coffee,Tomatoes,Tea"
T001876,"Chicken,Rice,Turkey,Toothpaste,Water,Coffee,Nuts"
T001877,"Paper_Towels,Dish_Soap"
T001878,"Milk,Chocolate,Fish,Dish_Soap"
T001879,"Oranges,Frozen_Vegetables,Tomatoes,Bagels,Dish_Soap,Frozen_Pizza,Detergent"
T001880,"Hamburger_Buns,Beef,Tomatoes,Pork,Bread,Detergent,Nuts,Fish,Frozen_Dinners"
T001881,"Bananas,Cereal,Ice_Cream,Apples,Dish_Soap"
T001882,"Jelly,Peanut_Butter,Frozen_Vegetables,Milk,Frozen_Pizza,Bread,Pork"
T001883,"Detergent,Pork,Water,Beef,Coffee,Nuts,Shampoo"
T001884,"Frozen_Vegetables,Muffins,Bananas,Cream,Turkey"
T001885,"Ice_Cream,Deodorant,Bread"
T001886,"Shampoo,Trash_Bags,Cream,Water,Chicken"
T001887,"Cream,Oranges,Soap,Deodorant,Bagels,Apples,Tea"
T001888,"Chocolate,Frozen_Dinners,Frozen_Pizza,Fish,Oranges,Dish_Soap,Nuts"
T001889,"Chicken,Bread,Dish_Soap,Muffins,Ice_Cream,Crackers"
T001890,"Coffee,Cream,Deodorant,Tea"
T001891,"Deodorant,Croissants,Coffee"
T001892,"Bananas,Milk,Lettuce,Cream,Soap,Frozen_Vegetables,Turkey,Juice"
T001893,"Cream,Croissants,Deodorant,Frozen_Dinners,Tomatoes,Bread,Oranges,Chocolate"
T001894,"Frozen_Vegetables,Coffee"
T001895,"Tomatoes,Juice,Lettuce,Cookies,Trash_Bags,Butter,Detergent"
T001896,"Cheese,Milk"
T001897,"Nuts,Milk,Butter,Beef,Chocolate,Turkey"
T001898,"Chips,Frozen_Vegetables,Frozen_Pizza,Cheese,Frozen_Dinners,Donuts,Chocolate,Bagels"
T001899,"Bread,Jelly,Crackers,Detergent,Fish,Milk,Frozen_Pizza,Turkey,Cookies"
T001900,"Butter,Crackers"
T001901,"Ice_Cream,Whipped_Cream,Shampoo,Nuts,Coffee"
T001902,"Pasta,Tomato_Sauce,Fish,Yogurt,Dish_Soap"
T001903,"Shampoo,Detergent"
T001904,"Dish_Soap,Turkey,Cheese,Frozen_Vegetables,Water,Soda"
T001905,"Tea,Toothpaste,Chocolate,Cream"
T001906,"Coffee,Donuts,Paper_Towels,Cream,Bagels,Muffins"
T001907,"Crackers,Dish_Soap"
T001908,"Donuts,Bread,Paper_Towels,Frozen_Vegetables"
T001909,"Milk,Cheese,Tomatoes,Butter,Frozen_Pizza"
T001910,"Paper_Towels,Frozen_Vegetables,Frozen_Pizza,Butter,Cookies,Soap"
T001911,"Chocolate,Dish_Soap,Chips"
T001912,"Chicken,Toothpaste"
T001913,"Detergent,Chocolate,Soap,Bananas"
T001914,"Salsa,Beer,Shampoo,Muffins,Bananas,Coffee"
T001915,"Cheese,Tomato_Sauce,Toothpaste,Butter,Donuts"
T001916,"Bananas,Tomatoes,Yogurt"
T001917,"Soap,Pork,Deodorant,Bagels,Paper_Towels"
T001918,"Turkey,Tea,Water"
T001919,"Peanut_Butter,Jelly,Juice,Soap,Frozen_Dinners,Crackers,Donuts,Beef,Chicken"
T001920,"Oranges,Bagels,Yogurt,Chips,Frozen_Dinners,Soda,Dish_Soap"
T001921,"Milk,Cereal,Crackers,Muffins,Cheese,Cream,Chips"
T001922,"Bagels,Butter,Chocolate,Soap,Juice,Cookies"
T001923,"Cream,Coffee,Detergent,Dish_Soap,Paper_Towels"
T001924,"Frozen_Vegetables,Bananas,Soap,Croissants"
T001925,"Chocolate,Frozen_Vegetables,Muffins"
T001926,"Bagels,Detergent,Donuts,Cream,Shampoo,Beef,Frozen_Pizza"
T001927,"Cheese,Toothpaste,Cookies,Nuts,Beef,Croissants"
T001928,"Ice_Cream,Chocolate_Syrup,Frozen_Vegetables,Deodorant,Tea,Lettuce,Soap,Fish,Dish_Soap,Pork"
T001929,"Peanut_Butter,Jelly,Croissants,Frozen_Dinners,Milk"
T001930,"Detergent,Shampoo,Chicken,Yogurt,Juice,Frozen_Pizza"
T001931,"Croissants,Frozen_Pizza,Beef,Frozen_Dinners,Oranges,Milk,Detergent,Chips"
T001932,"Bagels,Trash_Bags,Yogurt,Pork,Chips"
T001933,"Tomatoes,Lettuce,Hamburger_Buns,Crackers,Chips,Turkey,Muffins,Nuts"
T001934,"Bread,Bananas,Beef"
T001935,"Soda,Cheese,Nuts,Detergent"
